Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
39656,-37.684207,145.054321,14 Buttercup Grove,BUNDOORA,7018000,house,2014,3,2,2,SC_062,4545,20007,3554,38,0,hospital_041,1109,S_155,1614
89917,-37.972193,145.078005,12 Coral Court,CHELTENHAM,6960000,house,2011,4,2,2,SC_003,978,19865,1558,40,0,hospital_109,1105,S_003,1325
97044,-38.00291,145.260672,8 Everton Cl,HALLAM,5520000,house,2015,4,2,3,SC_077,1114,19885,1834,58,0,hospital_119,4160,S_212,483
88243,-37.936917,145.057995,52 Royena Road,MOORABBIN,9300000,house,2016,3,1,1,SC_046,1749,19937,1888,38,0,hospital_159,1820,S_069,2013
7075,-37.787101,144.826683,89 Anderson Road,SUNSHINE,6375000,house,2012,3,1,2,SC_102,806,20021,568,25,0,hospital_174,1167,S_080,830
64657,-37.789981,145.2897,55 SURREY ROAD EAST,CROYDON,6370000,house,2012,4,2,2,SC_022,1169,19878,1004,50,0,hospital_164,3594,S_181,1016
12601,-37.705143,144.753235,2/2 Serrata Court,HILLSIDE,3720000,house,2011,3,1,1,SC_048,3264,20000,1898,39,0,hospital_057,8188,S_163,1243
56365,-37.851792,145.114159,20 Gillard Street,BURWOOD,17600000,house,2016,3,1,2,SC_042,3472,19840,2435,27,0,hospital_089,1867,S_097,1782
25379,-37.605828,144.934506,14 Bowes Place,CRAIGIEBURN,2835000,house,2014,3,2,2,SC_110,974,40221,896,46,0,hospital_104,5147,S_005,971
52959,-37.82231522,144.9923859,3 Montgomery Street,RICHMOND,8536000,house,2007,3,1,0,SC_068,1984,19908,277,10,0,hospital_146,514,S_076,1443
96968,-38.00579071,145.2784576,6 Marson Crescent,HALLAM,2790000,house,2009,3,2,2,SC_077,2646,19885,1533,58,0,hospital_069,3582,S_212,1129
56532,-37.849955,145.118816,3 Centre Court,BURWOOD,16900000,house,2015,3,1,1,SC_037,3455,19840,2698,27,0,hospital_047,1522,S_097,1405
31833,-37.735039,145.025693,13 Laha Crescent,PRESTON,6864000,house,2012,3,1,1,SC_047,564,20011,2149,29,0,hospital_090,2229,S_225,1159
54707,-37.815489,145.020706,72 Church Street,HAWTHORN,16900000,house,2015,3,1,1,SC_083,1421,19905,731,18,0,hospital_086,995,S_208,1390
73078,-37.847858,145.296466,18 Flinders Crescent,BORONIA,6880000,house,2012,3,2,1,SC_049,5284,19869,1759,53,0,hospital_049,2037,S_146,1823
47221,-37.707929,145.175027,463 Reynolds Road,ELTHAM,6952000,house,2014,3,2,2,SC_051,4045,19987,2476,44,0,hospital_075,6099,S_194,1693
19974,-37.79576874,144.9557495,55 Morrah Street,PARKVILLE,21230000,house,2009,4,2,0,SC_007,1985,19970,1651,18,0,hospital_197,301,S_044,1725
55768,-37.841664,145.069141,511 Camberwell Road,CAMBERWELL,9180000,house,2014,2,1,3,SC_099,2161,19850,621,31,0,hospital_168,1337,S_160,760
40917,-37.697091,145.06731,6 Chester Place,BUNDOORA,7046000,house,2014,3,2,1,SC_062,5303,19984,2119,34,0,hospital_041,734,S_155,1111
67426,-37.770443,145.365252,4 Karabec Place,LILYDALE,7280000,house,2014,4,2,2,SC_084,4719,19876,2268,59,0,hospital_113,1317,S_081,1808
23917,-37.694063,144.96382,11 Shaw Street,FAWKNER,6160000,house,2014,3,1,3,SC_030,4435,19961,856,35,0,hospital_139,3992,S_161,703
88905,-37.9453199,145.0419569,48 Henry Street,HIGHETT,8112000,house,2012,3,1,1,SC_079,432,19872,346,40,0,hospital_110,1439,S_069,431
27688,-37.59223938,144.9369507,73 Hanson Road,CRAIGIEBURN,4420000,house,2008,3,1,2,SC_110,708,40221,1205,46,0,hospital_104,6669,S_178,326
94297,-37.95848846,145.076828,16 Pebble Beach Place,HEATHERTON,5040000,house,2009,4,2,2,SC_003,1770,19866,2155,37,0,hospital_109,491,S_023,1847
82151,-37.992081,145.233208,39 Chestnut Road,DOVETON,3835000,house,2012,3,1,2,SC_112,1686,19888,2074,53,0,hospital_119,1470,S_184,1563
31243,-37.75758,144.993201,409 St Georges Road,THORNBURY,8400000,house,2010,3,2,1,SC_103,2146,20014,550,23,0,hospital_035,1419,S_105,1170
49711,-37.805972,145.087464,7/2 Raynes Street,BALWYN,10812000,house,2013,3,2,2,SC_099,3298,19894,2043,30,0,hospital_117,2628,S_136,1269
92949,-37.987541,145.073743,20 Fourth Street,PARKDALE,9040000,house,2015,3,1,3,SC_003,2268,19864,657,42,0,hospital_001,352,S_003,489
41342,-37.765089,145.067023,1 Carlsberg Road,EAGLEMONT,15900000,house,2015,3,1,2,SC_017,1047,19935,1052,27,0,hospital_046,1041,S_100,671
15428,-37.726171,144.917048,61 Mascoma Street,STRATHMORE,19550000,house,2016,3,2,3,SC_082,1333,20033,996,30,0,hospital_184,2082,S_198,1891
65223,-37.803317,145.304988,20 Tennyson Avenue,KILSYTH,6224000,house,2010,3,1,2,SC_022,1984,19877,2167,54,0,hospital_164,4372,S_224,489
43432,-37.710686,145.093708,10 Kardinia Street,WATSONIA,3825000,house,2011,3,1,2,SC_017,5486,19984,874,34,0,hospital_075,1237,S_020,871
77829,-37.934219,145.175268,27 Withers Avenue,MULGRAVE,5535000,house,2011,3,2,2,SC_073,3251,19913,2562,43,0,hospital_161,3359,S_067,1178
36227,-37.671998,145.039184,18 Winston Street,LALOR,4092000,house,2015,3,1,2,SC_062,4667,20006,2055,40,0,hospital_041,3013,S_229,1780
66442,-37.767187,145.311014,4A Peter Court,MOOROOLBARK,8192000,house,2014,3,2,2,SC_084,1038,19877,1959,54,0,hospital_113,3896,S_058,1078
89103,-37.94602203,145.0083466,10 Francis Street,SANDRINGHAM,18190000,house,2008,3,2,1,SC_046,2732,19948,583,29,0,hospital_036,570,S_088,1124
66378,-37.77183151,145.3173676,40 SHADOWPLAY ROAD,MOOROOLBARK,5840000,house,2008,3,2,0,SC_084,1553,19877,1503,54,0,hospital_113,3471,S_168,1427
78578,-37.936998,145.173106,12 Phillip Avenue,SPRINGVALE,4300000,house,2014,3,1,0,SC_073,3603,19913,2217,43,0,hospital_161,3518,S_067,1355
7284,-37.736742,144.821847,192 Sunshine Avenue,KEALBA,3240000,house,2011,3,1,0,SC_107,1650,20002,2121,33,0,hospital_005,2714,S_222,1837
44570,-37.699376,145.114257,2/3 Willis St,GREENSBOROUGH,5670000,house,2014,3,2,2,SC_051,4923,19985,735,38,0,hospital_075,978,S_210,1110
28977,-37.79956436,144.9961243,30 Lt. Turner Street,ABBOTSFORD,1824000,house,2009,3,2,2,SC_008,2686,19975,154,11,0,hospital_134,1446,S_076,1118
27097,-37.585569,144.930592,5 Fairfield Glade,CRAIGIEBURN,2160000,house,2011,3,2,2,SC_005,1516,40221,2129,46,0,hospital_104,7305,S_178,985
70321,-37.873962,145.077586,8 Clifford Close,ASHBURTON,19460000,house,2010,4,3,1,SC_042,1280,19847,654,36,0,hospital_098,1288,S_026,1583
70409,-37.882297,145.1056,1 Kierens Way,CHADSTONE,12740000,house,2011,4,2,2,SC_042,1356,19840,1123,27,0,hospital_166,1888,S_026,1936
90166,-37.95759583,145.0440674,19 Mernda Avenue,CHELTENHAM,8541000,house,2008,3,1,2,SC_079,978,19872,1039,40,0,hospital_082,1162,S_069,978
72182,-37.84646,145.261555,20 Maple Street,BAYSWATER,15860000,house,2016,3,1,2,SC_032,4729,19870,782,49,0,hospital_002,1160,S_139,609
63528,-37.787309,145.271183,14 Broughton Avenue,CROYDON,5172000,house,2011,3,1,1,SC_022,1677,19878,1227,50,0,hospital_164,2658,S_181,1297
79193,-37.938515,145.159979,52-54 Gray Street,SPRINGVALE,17680000,house,2016,3,2,2,SC_073,4254,19913,1351,43,0,hospital_076,3930,S_075,1821
84541,-37.88829,144.990655,1 Phyllis Street,ELWOOD,13420000,house,2015,3,2,1,SC_015,2350,19954,982,17,0,hospital_116,1671,S_193,1356
80732,-37.981735,145.224873,111 Herbert Street,DANDENONG,8800000,house,2016,4,2,2,SC_112,1047,19888,1614,53,0,hospital_119,641,S_184,945
72919,-37.86199188,145.2672119,13 Marville Court,BORONIA,5100000,house,2007,2,1,0,SC_049,5100,19869,1519,53,0,hospital_002,731,S_024,1527
44352,-37.714655,145.100254,16 Cam Street,GREENSBOROUGH,6058000,house,2013,3,1,2,SC_017,5361,19985,1384,38,0,hospital_075,1170,S_020,1109
89638,-37.950148,145.019747,68 Vincent Street,SANDRINGHAM,13580000,house,2014,3,1,2,SC_079,1875,19948,1333,29,0,hospital_058,1268,S_214,567
85691,-37.897658,145.012381,495 Kooyong Road,GARDENVALE,15840000,house,2012,5,3,2,SC_023,3589,19953,729,19,0,hospital_013,167,S_151,1153
80798,-37.976945,145.227851,14 Parkview Close,DANDENONG,3200000,house,2014,5,2,2,SC_112,1592,19888,2152,53,0,hospital_033,1008,S_183,1391
49936,-37.773853,145.096106,15 Riverview Terrace,BULLEEN,10780000,house,2016,2,1,1,SC_009,985,19935,3634,27,0,hospital_194,1682,S_154,933
45277,-37.716472,145.101026,55 Henry Street,GREENSBOROUGH,6874000,house,2013,3,2,2,SC_017,5226,19985,1532,38,0,hospital_075,1333,S_020,1314
35794,-37.719056,145.007859,95 Howard Street,RESERVOIR,5840000,house,2010,2,1,1,SC_103,2344,20010,253,32,0,hospital_139,879,S_225,1950
64360,-37.784511,145.270689,37 Sevenoaks Avenue,CROYDON,9730000,house,2015,3,1,1,SC_022,1954,19878,1496,50,0,hospital_164,2909,S_181,1568
5985,-37.779495,144.816203,1/3 Dubbo Street,ALBION,5250000,house,2011,4,1,1,SC_102,1560,20004,776,28,0,hospital_174,1450,S_080,1505
96614,-37.997577,145.259256,2/12 Bramley Court,HALLAM,3465000,house,2010,3,1,1,SC_077,1281,19885,2427,58,0,hospital_119,3797,S_212,975
46232,-37.714854,145.130538,71 Lilicur Road,MONTMORENCY,9870000,house,2014,3,3,2,SC_051,5257,19986,796,40,0,hospital_075,2427,S_194,2418
12242,-37.70669174,144.7725678,12 Tiffany Place,SYDENHAM,3795000,house,2009,4,2,2,SC_107,3830,20000,635,39,0,hospital_057,7035,S_094,585
92974,-38.004046,145.083713,21 John Street,MORDIALLOC,23160000,house,2016,4,2,3,SC_003,3694,19863,447,45,0,hospital_001,1773,S_119,517
52242,-37.8258,145.009473,124 Stawell Street,RICHMOND,11070000,house,2014,3,2,0,SC_038,1648,19906,259,12,0,hospital_122,824,S_102,1623
55093,-37.841398,145.072221,16 Murdoch Street,CAMBERWELL,28730000,house,2016,4,2,0,SC_099,2271,19850,411,31,0,hospital_168,1602,S_160,720
84308,-37.856049,145.001001,7 Fern Avenue,WINDSOR,21760000,house,2015,3,1,0,SC_066,1173,19957,788,11,0,hospital_012,251,S_115,967
72109,-37.85419464,145.2615662,19 Enfield Drive,BAYSWATER,3800000,house,2007,3,1,0,SC_032,5438,19870,1503,49,0,hospital_002,599,S_139,1334
32710,-37.744469,144.998876,392  Bell Street,PRESTON,13566000,house,2015,4,1,2,SC_103,607,20013,166,25,0,hospital_035,2199,S_105,846
60812,-37.830807,145.19508,509 Mitcham Road,VERMONT,5785000,house,2009,3,1,2,SC_088,1869,19900,1450,39,0,hospital_010,2267,S_202,1827
13036,-37.69999695,144.7631836,36 Spellman Avenue,SYDENHAM,5580000,house,2008,3,2,2,SC_048,4136,20000,977,39,0,hospital_057,8109,S_163,1177
36210,-37.67498,145.040429,17 Canberra Grove,LALOR,4301000,house,2016,3,1,2,SC_062,4744,20006,2286,40,0,hospital_041,2702,S_229,2007
25709,-37.58121109,144.9300385,18 Northumberland Cicuit,CRAIGIEBURN,4080000,house,2009,4,2,2,SC_005,1123,40221,2576,46,0,hospital_104,7781,S_178,1466
35466,-37.724187,144.990789,7 Dwyer Avenue,RESERVOIR,9605000,house,2013,3,1,2,SC_103,1976,20011,1155,29,0,hospital_139,976,S_030,876
37631,-37.638551,145.049684,6 The Mears,EPPING,5440000,house,2010,3,1,1,SC_062,3479,45795,1932,46,0,hospital_053,3265,S_083,2467
43363,-37.721823,145.062799,9/40 Springthorpe Boulevard,MACLEOD,8320000,house,2014,2,2,2,SC_047,3412,19983,728,31,0,hospital_025,1811,S_155,2667
95065,-37.916236,145.026043,2 Gwendoline Avenue,BENTLEIGH,25160000,house,2016,3,1,3,SC_046,2806,19939,971,37,0,hospital_126,1836,S_107,1457
4817,-37.859762,144.843579,10 Noordenne Avenue,SEAHOLME,7350000,house,2010,3,1,1,SC_033,3694,19927,929,28,0,hospital_141,4227,S_128,1505
28577,-37.798272,144.989054,25 Gold Street,COLLINGWOOD,15589000,house,2010,3,2,1,SC_008,2267,19975,485,11,0,hospital_178,1341,S_060,622
57394,-37.81686,145.07025,67 Mont Albert Road,CANTERBURY,44710000,house,2014,5,3,2,SC_099,1359,19892,1022,26,0,hospital_064,2133,S_113,1703
92694,-38.000761,145.099458,131 McDonald Street,MORDIALLOC,7126000,house,2011,1,1,0,SC_003,3422,19863,1221,45,0,hospital_001,2594,S_119,1384
66686,-37.775771,145.331342,74 GREENSLOPES DRIVE,MOOROOLBARK,5603000,house,2015,3,1,3,SC_084,2489,19877,1943,54,0,hospital_113,2572,S_168,2173
34888,-37.72535,144.99657,4 PERSHING ST,RESERVOIR,8250000,house,2010,2,1,0,SC_103,1654,20011,643,29,0,hospital_139,876,S_030,1239
53501,-37.82035828,145.0028534,57 Abinger Street,RICHMOND,10458000,house,2009,2,1,0,SC_038,2300,19907,843,6,0,hospital_122,79,S_076,1358
71836,-37.857223,145.232689,87 Amesbury Avenue,WANTIRNA,6750000,house,2013,3,1,1,SC_032,4962,19871,3382,45,0,hospital_179,978,S_226,1521
10256,-37.7913619,144.9197802,21/1 Gatehouse Drive,KENSINGTON,3294000,house,2013,3,1,2,SC_011,1050,20040,925,14,0,hospital_114,997,S_086,851
66374,-37.7696765,145.3226642,40 Daymar Drive,MOOROOLBARK,4340000,house,2013,4,2,2,SC_084,1496,19877,1905,54,0,hospital_113,2954,S_168,1236
19098,-37.67611694,144.9371948,61 Dallas Drive,DALLAS,3752000,house,2009,3,1,2,SC_072,3116,19960,1399,39,0,hospital_104,3193,S_153,1387
81917,-37.996463,145.248144,2/14 Frawley Road,EUMEMMERRING,9366000,house,2012,3,2,2,SC_077,971,19885,3035,58,0,hospital_119,2854,S_212,1791
84134,-37.854599,144.999161,51 Lewisham Road,WINDSOR,25500000,house,2016,4,1,2,SC_066,950,19957,647,11,0,hospital_012,36,S_115,906
76732,-37.908993,145.125328,28 Koonawarra Street,CLAYTON,7788000,house,2013,4,1,3,SC_087,4473,19915,1797,38,0,hospital_065,1091,S_169,1976
14039,-37.746355,144.923038,20 Butler Street,ESSENDON,9750000,house,2013,3,1,2,SC_082,2064,20036,208,23,0,hospital_184,1644,S_197,1126
6535,-37.7854,144.817343,28 Mcintosh Street,SUNSHINE,7350000,house,2015,2,1,1,SC_102,1468,20004,1078,28,0,hospital_174,1587,S_080,1448
63390,-37.785547,145.287499,11 Ernest Road,CROYDON,5525000,house,2013,3,1,2,SC_022,1556,19878,1257,50,0,hospital_164,3740,S_181,1296
67739,-37.759083,145.363165,9 Bastow Road,LILYDALE,8330000,house,2015,3,1,1,SC_084,4334,19876,1417,59,0,hospital_113,805,S_233,1165
39550,-37.68371582,145.0569763,12 Grandiflora Grove,BUNDOORA,5687000,house,2008,4,2,2,SC_062,4363,20007,3780,38,0,hospital_041,1010,S_155,1678
12862,-37.697516,144.756947,2A Meade Way,SYDENHAM,4950000,house,2011,3,1,1,SC_048,4173,20000,1570,39,0,hospital_057,8650,S_163,574
2152,-37.779256,144.881645,31 Lindenow Street,MAIDSTONE,7350000,house,2012,3,1,2,SC_052,808,20027,2448,0,1,hospital_003,1587,S_049,949
44544,-37.69221115,145.1321564,2 Solway Court,ST HELENA,7956000,house,2009,3,2,1,SC_051,3188,19985,2479,38,0,hospital_075,2726,S_051,876
28227,-37.800239,144.981361,305  George Street,FITZROY,14080000,house,2014,2,2,0,SC_008,1642,19975,1158,11,0,hospital_178,903,S_060,211
38089,-37.77805328,145.0294495,2 Toolangi Road,ALPHINGTON,5915000,house,2008,3,2,0,SC_001,1566,19931,163,21,0,hospital_029,1360,S_219,1535
59380,-37.81209,145.19557,13 Burnett Street,MITCHAM,13821000,house,2015,4,1,2,SC_088,1621,19900,731,39,0,hospital_010,223,S_202,2151
69142,-37.854934,145.038572,4 Shaftesbury Avenue,MALVERN,22800000,house,2010,4,3,2,SC_023,2397,19911,679,14,0,hospital_183,973,S_235,1030
76292,-37.908684,145.090309,53 Golf Links Avenue,OAKLEIGH,11550000,house,2012,5,3,2,SC_087,2382,19917,942,33,0,hospital_166,1730,S_010,1615
40164,-37.708004,145.0753326,255 Greenwood Drive,BUNDOORA,5343000,house,2008,3,2,1,SC_047,5222,19984,814,34,0,hospital_037,1735,S_155,2079
90412,-37.970353,145.064696,27 Wallingford Street,CHELTENHAM,11700000,house,2011,3,2,2,SC_003,2140,19866,981,37,0,hospital_133,1235,S_011,1264
21732,-37.737081,144.974929,10 Babbajia Court,COBURG,9520000,house,2010,4,2,2,SC_030,2245,19964,1136,30,0,hospital_144,2177,S_173,983
19846,-37.673599,144.9022,8 Walpa Court,WESTMEADOWS,2790000,house,2010,3,1,3,SC_059,2226,20030,1860,36,0,hospital_104,3013,S_153,1785
50072,-37.762149,145.086085,24 Robert Street,BULLEEN,18200000,house,2016,4,3,1,SC_009,644,19935,2306,27,0,hospital_004,2235,S_154,652
62036,-37.792868,145.249656,5 Adele Court,RINGWOOD,9860000,house,2014,3,1,2,SC_032,2874,19879,2127,46,0,hospital_164,1738,S_157,679
33350,-37.72205734,145.0019531,1 Carole-Joy Avenue,RESERVOIR,6110000,house,2008,3,1,1,SC_103,1951,20011,710,29,0,hospital_139,606,S_085,1680
37847,-37.646395,145.027021,9 Lloyd Avenue,EPPING,5265000,house,2011,3,1,1,SC_062,5188,20005,721,43,0,hospital_053,1093,S_196,1768
82208,-37.99055,145.234309,44 Betula Street,DOVETON,7168000,house,2015,3,1,2,SC_112,1732,19888,2158,53,0,hospital_119,1475,S_184,1605
65887,-37.779987,145.319656,18 Avalon Street,MOOROOLBARK,3624000,house,2012,4,2,2,SC_084,2482,19877,830,54,0,hospital_113,3684,S_168,2332
66851,-37.747951,145.345913,1/8 Crestway,LILYDALE,7125000,house,2015,3,2,1,SC_084,3035,19876,857,59,0,hospital_151,1074,S_233,1175
68203,-37.84921646,145.0130463,715 Malvern Road,TOORAK,20800000,house,2008,3,1,3,SC_038,1051,19946,189,22,0,hospital_132,657,S_115,696
65661,-37.765217,145.320588,11 Drummer Hill Lane,MOOROOLBARK,4640000,house,2010,4,2,2,SC_084,981,19877,2290,54,0,hospital_113,3031,S_168,708
47965,-37.805462,145.031738,16 Walpole Street,KEW,21760000,house,2010,3,1,3,SC_083,1704,19904,1829,20,0,hospital_032,1455,S_039,80
78172,-37.933441,145.178567,51 Huxley Avenue,MULGRAVE,12360000,house,2016,3,1,2,SC_073,3094,19913,2839,43,0,hospital_161,3088,S_067,917
39941,-37.69365692,145.0532837,2 Dealing Ct,BUNDOORA,22540000,house,2008,3,1,2,SC_047,5391,19984,3306,34,0,hospital_041,885,S_155,578
10389,-37.789605,144.922038,30/200 Smithfield Road,FLEMINGTON,3987000,house,2010,2,1,2,SC_011,957,20040,661,14,0,hospital_114,919,S_086,581
14682,-37.746391,144.91747,62 Glass Street,ESSENDON,15680000,house,2015,3,1,2,SC_082,1733,20036,319,23,0,hospital_184,1182,S_197,651
34354,-37.69808578,145.0335541,23 Clough Parade,RESERVOIR,5880000,house,2009,4,2,3,SC_047,4513,20008,1942,36,0,hospital_037,2130,S_155,1878
77026,-37.926531,145.109697,92 View Street,CLAYTON,5454000,house,2013,3,1,1,SC_087,4909,19915,974,38,0,hospital_076,1092,S_170,762
92562,-37.998138,145.093866,1/83 Chute Street,MORDIALLOC,8700000,house,2010,4,1,2,SC_003,3036,19863,1086,45,0,hospital_001,2025,S_119,1271
96710,-38.002041,145.281152,29 Nettle Drive,HALLAM,5760000,house,2014,3,2,2,SC_077,2902,19885,2012,58,0,hospital_069,3761,S_212,1392
91986,-37.975411,145.055544,13 Flinders Street,MENTONE,19630000,house,2015,5,3,2,SC_003,2980,19866,979,37,0,hospital_055,593,S_011,913
6914,-37.781781,144.81893,65 King Edward Avenue,ALBION,7813000,house,2016,3,1,1,SC_102,1290,20004,685,28,0,hospital_174,1280,S_080,1246
95460,-37.91593552,145.0348053,3 Hamilton Street,BENTLEIGH,11300000,house,2009,4,2,1,SC_046,2641,19939,254,37,0,hospital_110,1914,S_107,755
77837,-37.912202,145.163307,28 Monash Drive,MULGRAVE,6890000,house,2011,3,2,1,SC_073,2096,19914,3631,41,0,hospital_101,3433,S_148,833
87377,-37.934682,145.019315,149 Ludstone Street,HAMPTON,23100000,house,2015,4,3,3,SC_046,1755,19937,1530,38,0,hospital_110,1545,S_214,1220
87467,-37.939043,145.012554,1A Storey Avenue,HAMPTON,12342000,house,2013,2,1,1,SC_046,2265,19949,980,27,0,hospital_036,863,S_088,928
43944,-37.707703,145.077542,9 Mundy Street,WATSONIA,7380000,house,2013,4,2,2,SC_047,5393,19984,659,34,0,hospital_037,1903,S_020,2012
1354,-37.794376,144.883487,7 Dudley Street,FOOTSCRAY,5000000,house,2015,2,1,1,SC_043,1935,20023,843,19,0,hospital_056,276,S_201,1461
4858,-37.860113,144.822518,12 Lowe Ave,ALTONA,10370000,house,2015,3,1,2,SC_033,4289,19925,972,32,0,hospital_141,6073,S_128,1097
58105,-37.818435,145.148242,4/23 Lithgow Avenue,BLACKBURN,5785000,house,2011,2,1,1,SC_002,2045,19898,240,35,0,hospital_060,1758,S_018,1448
60993,-37.833902,145.227981,1 Bellbird Court,RINGWOOD,6080000,house,2015,4,2,2,SC_032,2355,19871,1584,45,0,hospital_179,1731,S_040,2444
55478,-37.846721,145.083052,3 Merton Street,CAMBERWELL,37570000,house,2014,5,3,2,SC_099,3323,19849,583,33,0,hospital_089,1540,S_160,1681
60284,-37.819261,145.201299,8 Holly Court,MITCHAM,11456000,house,2014,2,1,2,SC_088,1910,19900,832,39,0,hospital_010,1167,S_202,2265
67389,-37.742238,145.341776,36 Chester Street,LILYDALE,5376000,house,2015,4,2,2,SC_084,3024,19876,1568,59,0,hospital_151,1743,S_233,1898
92222,-37.981364,145.068258,3/46 Balcombe Road,MENTONE,10710000,house,2014,3,2,1,SC_003,2152,19865,277,40,0,hospital_133,140,S_011,512
55841,-37.83859253,145.085022,6 Sycamore Street,CAMBERWELL,8820000,house,2009,2,1,0,SC_099,2854,19850,1026,31,0,hospital_089,2245,S_160,1296
79230,-37.95653915,145.1434326,58 HEATHER GROVE,SPRINGVALE,3443000,house,2008,3,1,2,SC_057,4807,19913,1177,43,0,hospital_124,3449,S_075,794
31706,-37.74759,144.988867,108 Gilbert Road,PRESTON,9152000,house,2013,2,1,1,SC_103,1456,20013,1018,25,0,hospital_144,1799,S_105,1356
40668,-37.717274,145.033366,45 Scott Grove,KINGSBURY,5264000,house,2015,2,1,2,SC_047,2384,20010,2322,32,0,hospital_025,864,S_225,943
18792,-37.667879,144.933447,39 Morwell Crescent,DALLAS,3300000,house,2010,3,1,1,SC_072,2148,44817,1004,39,0,hospital_104,2231,S_153,1540
69600,-37.870308,145.068634,16 Donald Street,ASHBURTON,15120000,house,2014,3,2,2,SC_041,1831,19837,522,20,0,hospital_108,776,S_048,1839
93517,-38.01446152,145.1002197,58 EULINGA AVENUE,ASPENDALE,2648000,house,2007,2,1,3,SC_003,4922,19863,1408,45,0,hospital_001,3579,S_119,1385
58309,-37.810279,145.141381,7 Woorrwarren Lane,BLACKBURN,14400000,house,2015,3,2,2,SC_037,1932,19897,1170,35,0,hospital_154,1941,S_147,1978
16349,-37.698735,144.917133,11 Rowan Street,GLENROY,5400000,house,2015,2,1,2,SC_059,3067,20031,417,34,0,hospital_184,4964,S_209,1010
62052,-37.77486,145.242096,5 Howqua Court,WARRANWOOD,11340000,house,2016,4,2,2,SC_032,4377,19878,4089,50,0,hospital_164,3850,S_157,2737
29831,-37.770161,144.997064,27 Turnbull Grove,NORTHCOTE,6480000,house,2015,2,1,1,SC_103,3431,20016,161,20,0,hospital_035,1246,S_105,2202
95041,-37.922561,145.048173,1A Jeffrey Street,BENTLEIGH,13020000,house,2011,3,2,2,SC_046,2074,19939,1136,37,0,hospital_110,1537,S_107,631
55807,-37.841259,145.054606,587 Burke Rd,CAMBERWELL,11120000,house,2011,4,2,2,SC_099,1907,19912,1363,16,0,hospital_168,526,S_113,1395
